column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
MobilePhone	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003714	22768	0	0	22768	0.999072	175.848296	175.685172	1001922
MobilePhoneModel	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	81583	25139	20143	59	3232	16911	3.245276	1.248027	4.050191	81583
Params	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	0	4189	5251	59	1298	3953	0.000000	0.797753	0.000000	0
IPNetworkID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003714	323967	0	0	323967	0.999072	12.358401	12.346937	6865544
TraficSourceID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003711	288561	0	0	288561	0.999073	13.874747	13.861887	1728158
SearchEngineID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003717	101892	0	0	101892	0.999072	39.293733	39.257253	1006573
SearchPhrase	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	3528017	1642647	636987	59	479522	157465	2.147763	2.578776	5.538601	3528108
AdvEngineID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003703	30937	0	0	30937	0.999075	129.414714	129.295019	1004631
IsArtifical	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003710	165195	0	0	165195	0.999073	24.236266	24.213808	1000000
WindowClientWidth	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003714	306175	0	0	306175	0.999072	13.076554	13.064424	3825106
WindowClientHeight	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003713	319637	0	0	319637	0.999073	12.525812	12.514196	3055745
ClientTimeZone	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003713	100296	0	0	100296	0.999073	39.918970	39.881949	2989177
ClientEventTime	timestamp_millis	delta-binary-packed	DELTA_BINARY_PACKED	DATA_PAGE_V2/DELTA_BINARY_PACKED:59	1000000	8000000	3492113	2898410	0	0	2898410	2.290877	1.204837	2.760134	19000000
SilverlightVersion1	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003712	90290	0	0	90290	0.999073	44.342807	44.301695	1000017
SilverlightVersion2	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003715	74270	0	0	74270	0.999072	53.907567	53.857547	1000000
SilverlightVersion3	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003716	124245	0	0	124245	0.999072	32.224363	32.194455	2728282
SilverlightVersion4	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003654	4515	0	0	4515	0.999087	886.745072	885.935770	1000000
PageCharset	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	13587860	8838	9902	59	2562	7340	1537.436072	0.892547	1372.233892	13587860
CodeVersion	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003675	7242	0	0	7242	0.999082	552.841066	552.333610	3997297
IsLink	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003687	56987	0	0	56987	0.999079	70.256146	70.191447	1000000
IsDownload	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003682	8227	0	0	8227	0.999080	486.651513	486.203963	1000000
