column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
IPNetworkID	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	751362	640988	60	201836	439152	5.323666	1.172194	6.240366	6865544
TraficSourceID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	289809	244254	60	2408	241846	13.802194	1.186507	16.376395	1728158
SearchEngineID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	167401	104569	60	3498	101071	23.894720	1.600866	38.252254	1006573
SearchPhrase	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	3528017	1643527	784643	60	599211	185432	2.146613	2.094618	4.496334	3528108
AdvEngineID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	35272	30146	60	1312	28834	113.404400	1.170039	132.687587	1004631
IsArtifical	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	81244	81608	60	1140	80468	49.234405	0.995540	49.014802	1000000
WindowClientWidth	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	698140	515580	60	87984	427596	5.729510	1.354087	7.758253	3825106
WindowClientHeight	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	753634	607780	60	122604	485176	5.307616	1.239978	6.581329	3055745
ClientTimeZone	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	165397	111371	60	4504	106867	24.184236	1.485099	35.915992	2989177
ClientEventTime	timestamp_millis	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	8000000	8004795	4231095	0	0	4231095	0.999401	1.891897	1.890764	19000000
SilverlightVersion1	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	156171	113251	60	2012	111239	25.612950	1.378981	35.319776	1000017
SilverlightVersion2	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	89453	76844	60	1140	75704	44.716220	1.164086	52.053511	1000000
SilverlightVersion3	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	232344	155204	60	6280	148924	17.215852	1.497023	25.772532	2728282
SilverlightVersion4	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	5329	5569	60	936	4633	750.609871	0.956904	718.261806	1000000
PageCharset	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	13587860	8870	9051	60	2107	6944	1531.889515	0.980002	1501.255110	13587860
