column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
OpenstatSourceID	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	48191	4052007	214367	0	0	214367	0.011893	18.902196	0.224806	48191
UTMSource	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	49433	4053453	219121	0	0	219121	0.012195	18.498697	0.225597	49433
UTMMedium	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	16873	4020123	214350	0	0	214350	0.004197	18.754948	0.078717	16873
UTMCampaign	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	91870	4097843	230256	0	0	230256	0.022419	17.796900	0.398991	91871
UTMContent	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	13001	4016774	212228	0	0	212228	0.003237	18.926692	0.061260	13001
UTMTerm	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	28101	4033037	214665	0	0	214665	0.006968	18.787585	0.130906	28101
FromTag	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	45607	4048461	221650	0	0	221650	0.011265	18.265107	0.205761	45607
HasGCLID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	21633	19978	60	1024	18954	184.902695	1.082841	200.220242	1000000
RefererHash	int64	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	8000000	3769115	3531789	60	2236248	1295541	2.122514	1.067197	2.265141	19349242
URLHash	int64	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	8000000	4604972	4500457	60	2975130	1525327	1.737253	1.023223	1.777597	19343177
CLID	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	6184	6424	60	1008	5416	646.830530	0.962640	622.665006	1000380
