column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
MobilePhoneModel	string	delta-length-byte-array	DELTA_LENGTH_BYTE_ARRAY	DATA_PAGE_V2/DELTA_LENGTH_BYTE_ARRAY:62	1000000	81583	231977	42816	0	0	42816	0.351686	5.417998	1.905433	81583
Params	string	delta-length-byte-array	DELTA_LENGTH_BYTE_ARRAY	DATA_PAGE_V2/DELTA_LENGTH_BYTE_ARRAY:62	1000000	0	41914	4923	0	0	4923	0.000000	8.513914	0.000000	0
IPNetworkID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003938	561326	0	0	561326	0.999016	7.132999	7.125984	6865544
TraficSourceID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003931	526983	0	0	526983	0.999018	7.597837	7.590378	1728158
SearchEngineID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003893	293334	0	0	293334	0.999028	13.649604	13.636333	1006573
SearchPhrase	string	delta-length-byte-array	DELTA_LENGTH_BYTE_ARRAY	DATA_PAGE_V2/DELTA_LENGTH_BYTE_ARRAY:62	1000000	3528017	4223777	1015397	0	0	1015397	0.835275	4.159730	3.474520	3528108
AdvEngineID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003898	220414	0	0	220414	0.999026	18.165352	18.147668	1004631
IsArtifical	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003935	505894	0	0	505894	0.999017	7.914573	7.906795	1000000
WindowClientWidth	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003927	516946	0	0	516946	0.999019	7.745349	7.737752	3825106
WindowClientHeight	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003946	551997	0	0	551997	0.999014	7.253565	7.246416	3055745
ClientTimeZone	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003899	285918	0	0	285918	0.999026	14.003662	13.990025	2989177
ClientEventTime	timestamp_millis	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:62, DICTIONARY_PAGE/PLAIN:62	1000000	8000000	7237045	5466231	62	3707237	1758994	1.105424	1.323955	1.463531	19000000
SilverlightVersion1	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003899	287370	0	0	287370	0.999026	13.932905	13.919337	1000017
SilverlightVersion2	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003897	269839	0	0	269839	0.999027	14.838096	14.823654	1000000
SilverlightVersion3	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003900	305031	0	0	305031	0.999026	13.126207	13.113421	2728282
SilverlightVersion4	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003901	204318	0	0	204318	0.999026	19.596418	19.577326	1000000
PageCharset	string	delta-length-byte-array	DELTA_LENGTH_BYTE_ARRAY	DATA_PAGE_V2/DELTA_LENGTH_BYTE_ARRAY:92	1000000	13587860	13657756	700769	0	0	700769	0.994882	19.489669	19.389927	13587860
CodeVersion	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003898	205295	0	0	205295	0.999026	19.503144	19.484157	3997297
IsLink	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003901	256581	0	0	256581	0.999026	15.604823	15.589619	1000000
IsDownload	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003901	206762	0	0	206762	0.999026	19.364782	19.345915	1000000
